repo,pr_number,status,created_at,closed_at,merged_at,tempo_analise_horas,review_count,num_files,additions,deletions,descricao_chars,num_comments,num_participants
EbookFoundation/free-programming-books,11679,merged,2024-10-25T14:18:04Z,2024-10-26T17:36:45Z,2024-10-26T17:36:45Z,27.31,1,1,1,0,865,2,2
EbookFoundation/free-programming-books,11676,merged,2024-10-25T12:56:20Z,2024-10-27T14:36:50Z,2024-10-27T14:36:50Z,49.67,6,1,7,0,889,4,1
EbookFoundation/free-programming-books,11674,merged,2024-10-25T11:21:12Z,2024-10-26T17:38:36Z,2024-10-26T17:38:36Z,30.29,1,1,1,1,940,1,1
EbookFoundation/free-programming-books,11673,closed,2024-10-25T09:30:02Z,2025-05-23T00:17:22Z,,5030.79,6,1,4,5,1013,8,1
EbookFoundation/free-programming-books,11671,closed,2024-10-25T08:19:43Z,2025-05-23T00:17:24Z,,5031.96,1,1,2,2,934,9,2
EbookFoundation/free-programming-books,11668,closed,2024-10-24T17:57:30Z,2024-11-30T06:26:16Z,,876.48,4,1,3,0,29,1,1
EbookFoundation/free-programming-books,11664,closed,2024-10-24T05:57:00Z,2025-05-23T00:17:25Z,,5058.34,1,2,3,2,887,3,1
EbookFoundation/free-programming-books,11663,merged,2024-10-24T05:14:54Z,2024-10-26T16:04:54Z,2024-10-26T16:04:54Z,58.83,3,1,7,0,1024,2,2
EbookFoundation/free-programming-books,11658,merged,2024-10-23T13:19:19Z,2024-10-23T21:47:55Z,2024-10-23T21:47:55Z,8.48,1,1,2,2,1380,0,0
EbookFoundation/free-programming-books,11653,merged,2024-10-22T23:55:05Z,2024-10-23T21:52:12Z,2024-10-23T21:52:12Z,21.95,2,1,1,2,1216,1,1
EbookFoundation/free-programming-books,11652,closed,2024-10-22T18:28:23Z,2024-10-23T21:51:26Z,,27.38,3,1,8,2,1141,16,3
EbookFoundation/free-programming-books,11650,merged,2024-10-22T15:15:29Z,2024-10-23T15:47:48Z,2024-10-23T15:47:48Z,24.54,1,1,1,0,940,2,1
EbookFoundation/free-programming-books,11646,merged,2024-10-22T14:11:23Z,2024-10-23T16:06:45Z,2024-10-23T16:06:45Z,25.92,2,1,12,0,1415,1,1
EbookFoundation/free-programming-books,11645,merged,2024-10-22T13:42:12Z,2024-10-26T16:52:05Z,2024-10-26T16:52:05Z,99.16,8,1,4,0,1301,3,3
EbookFoundation/free-programming-books,11636,closed,2024-10-21T09:26:03Z,2025-05-23T00:17:28Z,,5126.86,1,1,2,2,1149,4,1
EbookFoundation/free-programming-books,11633,merged,2024-10-21T05:07:51Z,2024-10-22T19:17:18Z,2024-10-22T19:17:18Z,38.16,2,1,1,0,1085,1,1
EbookFoundation/free-programming-books,11632,closed,2024-10-21T03:39:59Z,2025-05-23T00:17:30Z,,5132.63,2,1,2,0,1577,4,1
EbookFoundation/free-programming-books,11631,merged,2024-10-20T16:09:37Z,2024-10-21T13:17:09Z,2024-10-21T13:17:09Z,21.13,4,1,4,1,1165,7,3
EbookFoundation/free-programming-books,11615,merged,2024-10-19T17:16:04Z,2024-10-20T21:33:48Z,2024-10-20T21:33:48Z,28.3,1,1,1,0,1274,4,1
EbookFoundation/free-programming-books,11606,merged,2024-10-18T10:33:32Z,2024-10-21T13:24:13Z,2024-10-21T13:24:12Z,74.84,2,1,1,0,1062,1,1
EbookFoundation/free-programming-books,11596,closed,2024-10-17T03:36:19Z,2024-10-19T17:37:04Z,,62.01,3,1,2,0,1135,1,1
EbookFoundation/free-programming-books,11593,closed,2024-10-16T12:51:42Z,2024-12-20T13:15:49Z,,1560.4,3,1,2,0,1121,2,1
EbookFoundation/free-programming-books,11589,merged,2024-10-16T10:30:08Z,2024-10-18T00:51:40Z,2024-10-18T00:51:40Z,38.36,3,1,1,0,860,1,1
EbookFoundation/free-programming-books,11587,merged,2024-10-16T09:39:47Z,2024-10-18T14:48:08Z,2024-10-18T14:48:08Z,53.14,3,1,6,0,940,4,3
EbookFoundation/free-programming-books,11584,closed,2024-10-16T07:32:35Z,2024-10-23T02:16:28Z,,162.73,2,1,1,1,1009,1,1
EbookFoundation/free-programming-books,11583,merged,2024-10-16T06:38:33Z,2024-10-18T14:33:24Z,2024-10-18T14:33:24Z,55.91,1,1,1,0,1204,6,3
EbookFoundation/free-programming-books,11582,closed,2024-10-16T05:15:21Z,2024-10-17T02:29:23Z,,21.23,2,1,2,1,975,7,3
EbookFoundation/free-programming-books,11581,closed,2024-10-16T04:52:40Z,2024-12-20T12:48:41Z,,1567.93,4,1,0,1,984,11,3
EbookFoundation/free-programming-books,11580,merged,2024-10-16T02:16:09Z,2024-10-16T20:51:30Z,2024-10-16T20:51:30Z,18.59,2,2,13,1,1082,1,1
EbookFoundation/free-programming-books,11579,merged,2024-10-16T01:04:25Z,2024-10-18T00:47:22Z,2024-10-18T00:47:22Z,47.72,1,1,8,1,1213,6,3
EbookFoundation/free-programming-books,11576,closed,2024-10-15T18:07:24Z,2025-05-24T00:16:52Z,,5286.16,2,1,7,0,1023,4,1
EbookFoundation/free-programming-books,11572,merged,2024-10-15T12:40:53Z,2024-10-16T02:51:04Z,2024-10-16T02:51:04Z,14.17,2,1,3,3,893,7,3
EbookFoundation/free-programming-books,11571,closed,2024-10-15T11:59:14Z,2025-05-24T00:16:54Z,,5292.29,3,1,1,1,1077,6,3
EbookFoundation/free-programming-books,11565,merged,2024-10-15T06:55:37Z,2024-10-16T02:21:08Z,2024-10-16T02:21:08Z,19.43,4,1,7,0,1077,4,3
EbookFoundation/free-programming-books,11548,merged,2024-10-14T16:30:57Z,2024-10-15T02:37:25Z,2024-10-15T02:37:25Z,10.11,1,1,1,0,954,0,0
EbookFoundation/free-programming-books,11547,merged,2024-10-14T16:21:28Z,2024-10-15T00:54:49Z,2024-10-15T00:54:49Z,8.56,2,1,3,0,1406,0,0
EbookFoundation/free-programming-books,11541,closed,2024-10-14T14:38:19Z,2024-10-15T17:49:46Z,,27.19,3,1,0,1,860,2,2
EbookFoundation/free-programming-books,11540,merged,2024-10-14T14:20:02Z,2024-10-16T02:24:18Z,2024-10-16T02:24:18Z,36.07,4,1,1,1,1440,1,1
EbookFoundation/free-programming-books,11536,merged,2024-10-14T03:07:14Z,2024-10-15T02:36:14Z,2024-10-15T02:36:14Z,23.48,2,1,1,0,882,0,0
EbookFoundation/free-programming-books,11533,merged,2024-10-14T01:34:07Z,2024-10-15T12:29:20Z,2024-10-15T12:29:20Z,34.92,1,1,1,0,1319,0,0
EbookFoundation/free-programming-books,11530,closed,2024-10-13T20:20:33Z,2025-04-23T00:16:54Z,,4587.94,3,1,22,21,869,2,1
EbookFoundation/free-programming-books,11524,merged,2024-10-13T07:35:25Z,2024-10-14T15:55:28Z,2024-10-14T15:55:28Z,32.33,2,1,1,0,1463,2,2
EbookFoundation/free-programming-books,11523,merged,2024-10-13T07:32:40Z,2024-10-14T15:59:20Z,2024-10-14T15:59:20Z,32.44,1,1,6,0,1786,2,2
EbookFoundation/free-programming-books,11517,merged,2024-10-13T01:23:13Z,2024-10-17T14:56:39Z,2024-10-17T14:56:39Z,109.56,7,1,10,3,1321,8,2
EbookFoundation/free-programming-books,11502,closed,2024-10-12T04:36:58Z,2024-10-13T02:38:31Z,,22.03,1,1,1,0,941,0,0
EbookFoundation/free-programming-books,11495,merged,2024-10-11T11:44:40Z,2024-10-11T17:55:47Z,2024-10-11T17:55:47Z,6.19,2,6,11,0,976,1,1
EbookFoundation/free-programming-books,11494,merged,2024-10-11T10:28:40Z,2024-10-12T16:30:00Z,2024-10-12T16:30:00Z,30.02,4,2,2,1,882,9,3
EbookFoundation/free-programming-books,11487,merged,2024-10-11T08:38:48Z,2024-10-12T15:44:53Z,2024-10-12T15:44:53Z,31.1,2,1,1,1,849,0,0
EbookFoundation/free-programming-books,11486,merged,2024-10-11T06:29:10Z,2024-10-12T15:44:18Z,2024-10-12T15:44:18Z,33.25,2,1,2,2,975,0,0
EbookFoundation/free-programming-books,11485,merged,2024-10-11T05:22:05Z,2024-10-11T17:47:00Z,2024-10-11T17:47:00Z,12.42,1,1,1,0,1139,2,2
EbookFoundation/free-programming-books,11481,merged,2024-10-10T21:29:58Z,2024-10-13T23:30:56Z,2024-10-13T23:30:56Z,74.02,3,1,3,2,1300,1,1
EbookFoundation/free-programming-books,11479,merged,2024-10-10T17:42:42Z,2024-10-14T16:06:48Z,2024-10-14T16:06:48Z,94.4,3,1,3,3,2056,4,3
EbookFoundation/free-programming-books,11476,merged,2024-10-10T17:15:39Z,2024-10-12T15:46:21Z,2024-10-12T15:46:21Z,46.51,1,1,1,0,937,0,0
EbookFoundation/free-programming-books,11473,merged,2024-10-10T15:01:09Z,2024-10-11T16:36:02Z,2024-10-11T16:36:02Z,25.58,3,1,7,0,1455,4,3
EbookFoundation/free-programming-books,11470,merged,2024-10-10T13:49:00Z,2024-10-11T17:34:16Z,2024-10-11T17:34:16Z,27.75,1,1,1,0,1278,1,1
EbookFoundation/free-programming-books,11455,merged,2024-10-09T18:24:14Z,2024-10-15T14:55:02Z,2024-10-15T14:55:02Z,140.51,3,2,7,0,860,5,2
EbookFoundation/free-programming-books,11452,merged,2024-10-09T14:36:17Z,2024-10-10T14:09:41Z,2024-10-10T14:09:41Z,23.56,1,1,1,0,1052,0,0
EbookFoundation/free-programming-books,11449,merged,2024-10-09T11:42:04Z,2024-10-10T14:12:24Z,2024-10-10T14:12:23Z,26.51,3,1,3,3,1953,2,2
EbookFoundation/free-programming-books,11448,closed,2024-10-09T09:29:25Z,2025-05-24T00:16:56Z,,5438.79,6,1,1,0,912,2,1
EbookFoundation/free-programming-books,11440,merged,2024-10-09T06:40:49Z,2024-10-10T15:39:24Z,2024-10-10T15:39:23Z,32.98,2,1,1,0,922,5,3
EbookFoundation/free-programming-books,11433,merged,2024-10-08T19:53:37Z,2025-01-26T00:20:51Z,2025-01-26T00:20:51Z,2620.45,3,1,4,4,591,6,3
EbookFoundation/free-programming-books,11425,closed,2024-10-08T14:45:01Z,2024-10-08T15:57:43Z,,1.21,3,1,6,0,860,1,1
EbookFoundation/free-programming-books,11423,merged,2024-10-08T14:24:16Z,2024-10-09T18:15:15Z,2024-10-09T18:15:15Z,27.85,2,1,2,0,1550,0,0
EbookFoundation/free-programming-books,11419,merged,2024-10-08T07:07:55Z,2024-10-08T21:40:08Z,2024-10-08T21:40:08Z,14.54,2,1,2,2,1246,2,2
EbookFoundation/free-programming-books,11418,merged,2024-10-08T05:55:57Z,2024-10-08T21:41:29Z,2024-10-08T21:41:29Z,15.76,1,1,1,0,921,0,0
EbookFoundation/free-programming-books,11404,merged,2024-10-06T21:05:42Z,2024-10-28T13:16:53Z,2024-10-28T13:16:53Z,520.19,6,1,13,1,860,9,3
EbookFoundation/free-programming-books,11402,closed,2024-10-06T17:12:45Z,2024-10-07T08:40:46Z,,15.47,1,0,0,0,903,0,0
EbookFoundation/free-programming-books,11397,merged,2024-10-06T08:15:19Z,2024-10-06T18:10:26Z,2024-10-06T18:10:26Z,9.92,2,1,2,0,986,1,1
EbookFoundation/free-programming-books,11396,merged,2024-10-06T07:48:33Z,2024-10-06T18:11:14Z,2024-10-06T18:11:14Z,10.38,2,1,1,0,987,1,1
EbookFoundation/free-programming-books,11394,merged,2024-10-06T07:07:56Z,2024-10-09T18:14:24Z,2024-10-09T18:14:24Z,83.11,1,1,8,0,919,4,2
EbookFoundation/free-programming-books,11393,merged,2024-10-06T00:02:41Z,2024-10-06T18:06:53Z,2024-10-06T18:06:53Z,18.07,2,1,2,1,1293,7,3
EbookFoundation/free-programming-books,11391,merged,2024-10-05T16:25:25Z,2024-10-06T18:07:56Z,2024-10-06T18:07:56Z,25.71,1,1,1,0,857,0,0
EbookFoundation/free-programming-books,11389,merged,2024-10-05T15:03:53Z,2024-10-06T18:25:15Z,2024-10-06T18:25:15Z,27.36,7,1,1,0,1100,0,0
EbookFoundation/free-programming-books,11388,merged,2024-10-05T14:39:36Z,2024-10-06T17:54:35Z,2024-10-06T17:54:35Z,27.25,5,1,1,0,1180,2,2
EbookFoundation/free-programming-books,11387,merged,2024-10-05T14:13:50Z,2024-10-06T01:16:04Z,2024-10-06T01:16:04Z,11.04,2,1,1,0,1580,1,1
EbookFoundation/free-programming-books,11374,merged,2024-10-04T20:18:02Z,2024-10-16T02:19:33Z,2024-10-16T02:19:33Z,270.03,5,1,1,0,860,3,3
EbookFoundation/free-programming-books,11371,closed,2024-10-04T18:29:45Z,2024-12-08T04:06:35Z,,1545.61,4,1,3,0,860,2,2
EbookFoundation/free-programming-books,11367,closed,2024-10-04T17:57:28Z,2025-08-28T00:16:46Z,,7854.32,5,3,6,0,886,7,1
EbookFoundation/free-programming-books,11361,closed,2024-10-04T08:24:10Z,2024-10-06T17:35:26Z,,57.19,8,2,2,0,1031,6,1
EbookFoundation/free-programming-books,11350,closed,2024-10-03T17:43:33Z,2025-05-24T00:16:58Z,,5574.56,6,2,474,109,1570,11,4
EbookFoundation/free-programming-books,11346,merged,2024-10-03T10:47:23Z,2024-10-06T00:26:38Z,2024-10-06T00:26:38Z,61.65,4,1,1,0,1007,3,3
EbookFoundation/free-programming-books,11345,merged,2024-10-03T09:50:36Z,2024-10-04T16:40:35Z,2024-10-04T16:40:35Z,30.83,2,1,1,0,875,2,2
EbookFoundation/free-programming-books,11340,merged,2024-10-03T04:52:02Z,2024-10-04T17:19:52Z,2024-10-04T17:19:52Z,36.46,1,1,1,0,860,0,0
EbookFoundation/free-programming-books,11335,closed,2024-10-02T18:07:26Z,2025-04-25T00:17:01Z,,4902.16,1,1,9,0,1539,4,2
EbookFoundation/free-programming-books,11319,merged,2024-10-02T05:16:45Z,2024-10-03T12:39:03Z,2024-10-03T12:39:03Z,31.37,2,1,1,0,1015,2,2
EbookFoundation/free-programming-books,11316,closed,2024-10-02T04:41:07Z,2025-05-25T00:19:20Z,,5635.64,1,1,1,0,901,4,1
EbookFoundation/free-programming-books,11315,merged,2024-10-02T04:34:35Z,2024-10-03T12:37:43Z,2024-10-03T12:37:43Z,32.05,1,1,1,0,857,0,0
EbookFoundation/free-programming-books,11307,merged,2024-10-02T03:27:51Z,2024-10-03T12:36:24Z,2024-10-03T12:36:24Z,33.14,2,1,1,0,1335,2,1
EbookFoundation/free-programming-books,11306,merged,2024-10-02T03:05:21Z,2024-10-03T00:42:32Z,2024-10-03T00:42:32Z,21.62,3,1,1,0,1537,9,3
EbookFoundation/free-programming-books,11301,merged,2024-10-01T20:25:51Z,2024-10-06T17:39:13Z,2024-10-06T17:39:13Z,117.22,5,1,2,4,1035,0,0
EbookFoundation/free-programming-books,11288,closed,2024-10-01T10:37:46Z,2025-04-25T00:17:05Z,,4933.66,8,1,24,1,1641,16,3
EbookFoundation/free-programming-books,11281,merged,2024-10-01T00:56:49Z,2024-10-02T17:24:38Z,2024-10-02T17:24:38Z,40.46,1,1,1,0,1671,7,3
EbookFoundation/free-programming-books,11249,merged,2024-09-10T13:35:49Z,2024-09-10T19:10:36Z,2024-09-10T19:10:36Z,5.58,2,1,1,0,1142,1,1
EbookFoundation/free-programming-books,11242,merged,2024-09-05T20:40:58Z,2024-09-06T14:29:29Z,2024-09-06T14:29:29Z,17.81,3,3,5,0,1778,2,2
EbookFoundation/free-programming-books,11229,closed,2024-08-24T18:28:47Z,2024-08-29T00:10:11Z,,101.69,3,3,10,1,1469,1,1
EbookFoundation/free-programming-books,11215,merged,2024-08-17T23:49:57Z,2024-08-19T00:10:45Z,2024-08-19T00:10:45Z,24.35,3,1,5,0,897,1,1
EbookFoundation/free-programming-books,11187,merged,2024-07-19T01:31:32Z,2024-07-19T12:42:32Z,2024-07-19T12:42:32Z,11.18,2,1,1,0,998,1,1
EbookFoundation/free-programming-books,11186,merged,2024-07-17T14:45:24Z,2024-07-20T15:33:06Z,2024-07-20T15:33:06Z,72.8,1,1,1,0,1237,0,0
EbookFoundation/free-programming-books,11185,merged,2024-07-13T21:39:17Z,2024-09-03T17:43:25Z,2024-09-03T17:43:25Z,1244.07,3,1,1,0,882,2,2
EbookFoundation/free-programming-books,11172,merged,2024-06-26T04:09:18Z,2024-06-26T15:12:00Z,2024-06-26T15:12:00Z,11.04,2,1,11,1,954,2,1
EbookFoundation/free-programming-books,11164,merged,2024-06-24T05:38:36Z,2024-06-25T01:59:34Z,2024-06-25T01:59:34Z,20.35,1,1,56,65,1021,2,1
EbookFoundation/free-programming-books,11142,merged,2024-05-25T19:18:37Z,2024-05-28T13:24:14Z,2024-05-28T13:24:14Z,66.09,1,1,1,0,860,4,2
EbookFoundation/free-programming-books,11136,merged,2024-05-14T08:02:46Z,2024-05-31T15:13:49Z,2024-05-31T15:13:49Z,415.18,6,1,4,2,1335,8,3
EbookFoundation/free-programming-books,11132,merged,2024-04-30T14:26:47Z,2024-04-30T18:19:04Z,2024-04-30T18:19:03Z,3.87,1,1,2,0,860,3,2
EbookFoundation/free-programming-books,11128,merged,2024-04-22T13:09:15Z,2024-04-23T10:01:03Z,2024-04-23T10:01:03Z,20.86,1,1,1,0,0,4,3
EbookFoundation/free-programming-books,11127,merged,2024-04-22T07:16:48Z,2024-04-24T15:19:54Z,2024-04-24T15:19:54Z,56.05,2,1,3,0,1215,4,3
EbookFoundation/free-programming-books,11123,merged,2024-04-16T15:15:10Z,2024-04-21T02:55:21Z,2024-04-21T02:55:21Z,107.67,2,1,1,0,1168,0,0
EbookFoundation/free-programming-books,11119,merged,2024-04-11T20:27:44Z,2024-04-12T20:34:36Z,2024-04-12T20:34:36Z,24.11,4,1,1,0,1179,2,2
EbookFoundation/free-programming-books,11116,merged,2024-04-05T19:03:20Z,2024-04-10T12:37:13Z,2024-04-10T12:37:13Z,113.56,5,1,13,3,1049,3,1
EbookFoundation/free-programming-books,11115,merged,2024-04-05T07:08:00Z,2024-04-10T12:36:04Z,2024-04-10T12:36:04Z,125.47,10,1,4,1,91,2,2
EbookFoundation/free-programming-books,11095,merged,2024-03-10T18:14:29Z,2024-03-12T16:42:00Z,2024-03-12T16:42:00Z,46.46,1,1,1,1,217,1,1
EbookFoundation/free-programming-books,11086,merged,2024-03-05T05:57:32Z,2024-03-06T14:52:18Z,2024-03-06T14:52:17Z,32.91,2,1,10,4,0,2,1
EbookFoundation/free-programming-books,11084,closed,2024-03-05T02:51:31Z,2024-03-06T01:30:17Z,,22.65,2,1,1,0,0,1,1
EbookFoundation/free-programming-books,11082,merged,2024-03-04T10:31:42Z,2024-03-05T18:56:15Z,2024-03-05T18:56:15Z,32.41,1,1,7,0,0,4,2
EbookFoundation/free-programming-books,11054,merged,2024-01-24T18:01:03Z,2024-01-24T23:54:31Z,2024-01-24T23:54:31Z,5.89,2,1,1,0,1306,2,2
EbookFoundation/free-programming-books,11047,closed,2024-01-15T19:03:47Z,2024-06-05T00:12:14Z,,3389.14,3,2,157,152,1112,7,2
EbookFoundation/free-programming-books,11037,merged,2024-01-09T15:16:04Z,2024-01-10T16:17:22Z,2024-01-10T16:17:22Z,25.02,3,1,1,0,1066,0,0
EbookFoundation/free-programming-books,11036,merged,2024-01-09T15:15:10Z,2024-01-10T16:16:51Z,2024-01-10T16:16:51Z,25.03,2,1,1,0,1048,0,0
EbookFoundation/free-programming-books,11027,merged,2024-01-03T17:15:00Z,2024-01-04T16:53:42Z,2024-01-04T16:53:42Z,23.64,1,1,1,0,1198,0,0
EbookFoundation/free-programming-books,11011,merged,2023-12-22T09:00:07Z,2023-12-26T14:47:18Z,2023-12-26T14:47:18Z,101.79,2,1,1,0,1382,0,0
EbookFoundation/free-programming-books,11003,closed,2023-12-13T18:12:45Z,2023-12-15T17:26:34Z,,47.23,1,1,1,0,865,2,2
EbookFoundation/free-programming-books,11002,merged,2023-12-12T16:39:03Z,2023-12-13T14:07:47Z,2023-12-13T14:07:47Z,21.48,1,1,6,0,865,2,1
EbookFoundation/free-programming-books,10997,merged,2023-12-05T17:13:49Z,2023-12-05T18:16:56Z,2023-12-05T18:16:56Z,1.05,3,1,7,0,1121,1,1
EbookFoundation/free-programming-books,10993,closed,2023-12-01T05:09:54Z,2024-05-16T00:12:06Z,,4003.04,1,1,6,0,726,10,5
EbookFoundation/free-programming-books,10988,merged,2023-11-21T19:51:24Z,2023-11-22T00:55:07Z,2023-11-22T00:55:06Z,5.06,2,4,7,2,33,4,1
EbookFoundation/free-programming-books,10979,merged,2023-11-12T08:22:01Z,2023-11-13T15:53:52Z,2023-11-13T15:53:52Z,31.53,2,1,1,0,864,0,0
EbookFoundation/free-programming-books,10977,closed,2023-11-11T10:03:08Z,2024-02-22T00:10:59Z,,2462.13,2,1,1,0,780,3,1
EbookFoundation/free-programming-books,10974,merged,2023-11-09T02:19:24Z,2023-11-13T04:27:21Z,2023-11-13T04:27:21Z,98.13,1,2,1,1,883,1,1
EbookFoundation/free-programming-books,10972,closed,2023-11-07T12:17:07Z,2024-01-15T07:55:02Z,,1651.63,1,1,1,0,860,3,1
EbookFoundation/free-programming-books,10967,merged,2023-11-04T05:50:58Z,2023-11-22T00:33:03Z,2023-11-22T00:33:03Z,426.7,1,1,2,0,860,0,0
EbookFoundation/free-programming-books,10965,merged,2023-11-03T00:35:52Z,2023-11-21T14:06:20Z,2023-11-21T14:06:19Z,445.51,1,1,6,0,951,0,0
EbookFoundation/free-programming-books,10964,merged,2023-11-02T13:32:11Z,2023-11-06T20:55:56Z,2023-11-06T20:55:56Z,103.4,4,1,1,0,1258,2,1
EbookFoundation/free-programming-books,10963,merged,2023-11-02T09:04:49Z,2023-11-21T14:06:36Z,2023-11-21T14:06:36Z,461.03,8,2,14,0,1145,3,2
EbookFoundation/free-programming-books,10962,merged,2023-11-02T08:45:31Z,2023-11-05T02:38:15Z,2023-11-05T02:38:15Z,65.88,1,1,1,0,897,3,1
EbookFoundation/free-programming-books,10961,closed,2023-11-02T08:35:27Z,2023-11-08T04:41:16Z,,140.1,1,1,1,0,936,5,3
EbookFoundation/free-programming-books,10959,merged,2023-11-02T07:44:05Z,2023-11-05T02:34:37Z,2023-11-05T02:34:37Z,66.84,1,2,1,1,1035,0,0
EbookFoundation/free-programming-books,10958,merged,2023-11-02T07:23:47Z,2023-11-05T02:46:57Z,2023-11-05T02:46:56Z,67.39,1,1,6,0,855,2,2
EbookFoundation/free-programming-books,10957,merged,2023-11-02T07:05:40Z,2023-11-02T18:44:46Z,2023-11-02T18:44:46Z,11.65,1,1,2,0,860,0,0
EbookFoundation/free-programming-books,10955,merged,2023-11-01T19:33:03Z,2023-11-05T02:44:56Z,2023-11-05T02:44:56Z,79.2,3,1,8,0,1028,3,2
EbookFoundation/free-programming-books,10947,merged,2023-11-01T11:12:50Z,2023-11-01T16:36:50Z,2023-11-01T16:36:50Z,5.4,1,1,1,0,911,3,1
EbookFoundation/free-programming-books,10935,closed,2023-10-31T15:41:56Z,2023-11-21T13:53:00Z,,502.18,4,1,1,0,877,5,2
EbookFoundation/free-programming-books,10933,merged,2023-10-31T12:06:45Z,2023-11-01T00:40:46Z,2023-11-01T00:40:45Z,12.57,2,1,1,0,1233,4,1
EbookFoundation/free-programming-books,10932,merged,2023-10-31T11:48:41Z,2023-11-01T00:41:26Z,2023-11-01T00:41:26Z,12.88,5,1,5,5,1179,1,1
EbookFoundation/free-programming-books,10931,merged,2023-10-31T09:58:47Z,2023-11-01T00:30:29Z,2023-11-01T00:30:29Z,14.53,1,2,2,0,217,2,2
EbookFoundation/free-programming-books,10928,merged,2023-10-31T07:15:31Z,2023-10-31T16:58:38Z,2023-10-31T16:58:38Z,9.72,1,1,1,0,834,0,0
EbookFoundation/free-programming-books,10924,merged,2023-10-31T02:13:10Z,2023-11-21T13:53:18Z,2023-11-21T13:53:18Z,515.67,6,1,1,0,860,5,2
EbookFoundation/free-programming-books,10923,merged,2023-10-31T01:35:08Z,2023-11-21T13:46:19Z,2023-11-21T13:46:19Z,516.19,8,1,7,0,1073,1,1
EbookFoundation/free-programming-books,10922,merged,2023-10-31T00:54:24Z,2023-10-31T17:54:41Z,2023-10-31T17:54:41Z,17.0,1,1,1,0,1067,2,2
EbookFoundation/free-programming-books,10918,merged,2023-10-30T18:37:48Z,2023-10-30T22:50:40Z,2023-10-30T22:50:40Z,4.21,1,1,1,0,1125,2,2
EbookFoundation/free-programming-books,10917,merged,2023-10-30T16:57:25Z,2023-11-01T00:31:27Z,2023-11-01T00:31:27Z,31.57,3,1,1,0,843,6,3
EbookFoundation/free-programming-books,10910,merged,2023-10-30T09:32:45Z,2023-11-21T13:30:02Z,2023-11-21T13:30:02Z,531.95,2,1,1,0,922,2,1
EbookFoundation/free-programming-books,10906,merged,2023-10-30T08:07:28Z,2023-10-31T17:24:02Z,2023-10-31T17:24:02Z,33.28,6,1,2,0,1373,4,2
EbookFoundation/free-programming-books,10905,merged,2023-10-30T06:52:51Z,2023-11-21T13:29:05Z,2023-11-21T13:29:05Z,534.6,2,1,6,6,1069,8,2
EbookFoundation/free-programming-books,10902,merged,2023-10-30T06:11:44Z,2023-10-31T17:11:29Z,2023-10-31T17:11:29Z,35.0,2,3,21,0,919,6,1
EbookFoundation/free-programming-books,10901,merged,2023-10-30T05:15:50Z,2023-11-01T00:33:57Z,2023-11-01T00:33:57Z,43.3,6,2,8,0,841,6,3
EbookFoundation/free-programming-books,10900,closed,2023-10-30T05:03:21Z,2023-11-22T00:24:06Z,,547.35,2,0,0,0,1218,5,3
EbookFoundation/free-programming-books,10899,closed,2023-10-30T04:44:55Z,2023-10-30T16:43:48Z,,11.98,2,1,2,0,870,0,0
EbookFoundation/free-programming-books,10898,closed,2023-10-30T04:22:12Z,2023-10-31T01:47:42Z,,21.43,1,1,1,0,969,0,0
EbookFoundation/free-programming-books,10897,merged,2023-10-30T04:21:56Z,2023-10-31T02:21:49Z,2023-10-31T02:21:49Z,22.0,4,9,0,52,1005,2,1
EbookFoundation/free-programming-books,10896,merged,2023-10-30T03:45:57Z,2023-11-01T00:47:01Z,2023-11-01T00:47:01Z,45.02,5,1,1,0,885,3,3
EbookFoundation/free-programming-books,10894,closed,2023-10-30T03:23:54Z,2023-10-31T02:41:10Z,,23.29,4,1,1,0,860,2,1
EbookFoundation/free-programming-books,10892,merged,2023-10-29T19:09:19Z,2023-11-21T13:25:01Z,2023-11-21T13:25:01Z,546.26,5,1,1,0,1139,1,1
EbookFoundation/free-programming-books,10891,merged,2023-10-29T18:48:16Z,2023-10-31T02:01:09Z,2023-10-31T02:01:09Z,31.21,1,1,6,0,1146,4,3
EbookFoundation/free-programming-books,10889,closed,2023-10-29T17:49:45Z,2023-11-21T13:09:28Z,,547.33,1,1,1,0,1113,2,2
EbookFoundation/free-programming-books,10886,merged,2023-10-29T16:40:24Z,2023-10-31T01:35:44Z,2023-10-31T01:35:44Z,32.92,5,1,7,7,1007,2,2
EbookFoundation/free-programming-books,10884,merged,2023-10-29T13:18:06Z,2023-10-30T01:42:32Z,2023-10-30T01:42:32Z,12.41,2,1,3,0,1255,5,3
EbookFoundation/free-programming-books,10882,merged,2023-10-29T09:51:03Z,2023-10-29T18:13:42Z,2023-10-29T18:13:42Z,8.38,2,1,1,0,877,1,1
EbookFoundation/free-programming-books,10876,merged,2023-10-29T05:41:14Z,2023-10-31T00:58:05Z,2023-10-31T00:58:05Z,43.28,1,1,3,0,847,3,1
EbookFoundation/free-programming-books,10872,closed,2023-10-28T16:54:51Z,2023-10-29T17:51:47Z,,24.95,2,1,1,0,938,1,1
EbookFoundation/free-programming-books,10870,closed,2023-10-28T16:34:36Z,2023-10-29T17:51:26Z,,25.28,2,1,2,0,946,1,1
EbookFoundation/free-programming-books,10869,closed,2023-10-28T16:14:50Z,2023-10-29T17:49:58Z,,25.59,1,1,1,0,916,1,1
EbookFoundation/free-programming-books,10868,closed,2023-10-28T15:57:35Z,2023-10-29T17:51:04Z,,25.89,3,1,3,0,917,2,1
